,Date_x,P,D,E,CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real TR Price ,Real Earnings,Real TR Scaled  Earnings ,CAPE,TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total BondReturns,10 year anualized stock real return,10 year annualized Real Return,Real 10 year excess annualizedReturns,Real TR Price  float,Real TR Scaled  Earnings  float,Excess CAPE Yield float,10 year anualized stock real return float,10 year annualized Real Return float,Real 10 year excess annualizedReturns float,proxy,Date_y,PFE,Real PFE,PFE10,Accounting Adjusted CAPE
928,1948.05,16.15,0.85,1.81,23.9,1948.37,2.4,184.48,9.71,10981.83,20.68,"1,230.78",11.24,14.5,11.92%,1.0,10.87,14.35%,0.39%,13.96%,10981.83,1230.78,11.92,14.35,0.39,13.96,194837,,1.81,20.68,16.448416666666667,11.215669188017083
929,1948.06,16.82,0.85,1.86,24.1,1948.46,2.39,190.54,9.63,11390.27,21.07,"1,259.57",11.58,14.93,11.75%,1.0,10.81,14.24%,0.42%,13.82%,11390.27,1259.57,11.75,14.24,0.42,13.82,194846,,1.86,21.07,16.49975,11.54805375839028
930,1948.07,16.42,0.86,1.93,24.4,1948.54,2.38,183.72,9.58,11030.43,21.59,"1,296.51",11.13,14.34,12.24%,1.0,10.71,14.92%,0.31%,14.61%,11030.43,1296.51,12.24,14.92,0.31,14.61,194854,,1.93,21.59,16.563499999999998,11.091858604763488
931,1948.08,15.94,0.86,2.0,24.5,1948.62,2.36,177.62,9.62,10712.41,22.29,"1,344.09",10.72,13.8,12.64%,1.0,10.7,15.75%,0.09%,15.66%,10712.41,1344.09,12.64,15.75,0.09,15.66,194862,,2.0,22.29,16.641166666666667,10.673530501667551
932,1948.09,15.76,0.87,2.07,24.5,1948.71,2.35,175.61,9.69,10640.17,23.07,"1,397.53",10.55,13.58,12.80%,1.0,10.73,16.17%,-0.09%,16.25%,10640.17,1397.53,12.8,16.17,-0.09,16.25,194871,,2.07,23.07,16.733416666666667,10.494569250153138
933,1948.1,16.19,0.89,2.14,24.4,1948.79,2.34,181.14,9.96,11025.55,23.98,"1,459.63",10.83,13.93,12.61%,1.0,10.81,16.25%,-0.16%,16.41%,11025.55,1459.63,12.61,16.25,-0.16,16.41,194879,,2.14,23.98,16.831416666666666,10.762017457433272
934,1948.11,15.29,0.91,2.22,24.2,1948.87,2.33,172.49,10.27,10550.77,25.01,"1,529.60",10.25,13.19,13.05%,1.0,10.93,17.10%,-0.23%,17.33%,10550.77,1529.6,13.05,17.1,-0.23,17.33,194887,,2.22,25.01,16.93691666666667,10.184262188611662
935,1948.12,15.19,0.93,2.29,24.1,1948.96,2.32,172.07,10.53,10578.96,25.94,"1,594.85",10.16,13.07,13.10%,1.0,11.0,17.36%,-0.33%,17.69%,10578.96,1594.85,13.1,17.36,-0.33,17.69,194896,,2.29,25.939999999999998,17.049083333333332,10.092624725669513
936,1949.01,15.36,0.95,2.32,24.0,1949.04,2.31,174.72,10.77,10797.09,26.39,"1,630.81",10.25,13.19,12.99%,1.0,11.08,17.57%,-0.53%,18.10%,10797.09,1630.81,12.99,17.57,-0.53,18.1,194904,,2.32,26.39,17.161166666666663,10.181125991822626
937,1949.02,14.77,0.96,2.35,23.8,1949.12,2.31,169.42,11.05,10526.51,26.96,"1,674.83",9.87,12.71,13.34%,1.0,11.2,17.76%,-0.52%,18.28%,10526.51,1674.83,13.34,17.76,-0.52,18.28,194912,,2.35,26.96,17.273416666666666,9.80813485075815
938,1949.03,14.91,0.98,2.38,23.8,1949.21,2.31,171.03,11.24,10684.49,27.3,"1,705.51",9.9,12.74,13.31%,1.0,11.22,17.91%,-0.53%,18.44%,10684.49,1705.51,13.31,17.91,-0.53,18.44,194921,,2.38,27.3,17.38475,9.837932670875336
939,1949.04,14.89,0.99,2.39,23.9,1949.29,2.31,170.08,11.35,10684.59,27.26,"1,712.60",9.78,12.59,13.55%,1.0,11.19,18.10%,-0.61%,18.71%,10684.59,1712.6,13.55,18.1,-0.61,18.71,194929,,2.39,27.259999999999998,17.492083333333333,9.723255758557443
940,1949.05,14.78,1.01,2.39,23.8,1949.37,2.31,169.54,11.55,10710.66,27.45,"1,734.38",9.69,12.48,13.61%,1.0,11.26,18.28%,-0.79%,19.07%,10710.66,1734.38,13.61,18.28,-0.79,19.07,194937,,2.39,27.45,17.59825,9.633912462886935
941,1949.06,13.97,1.02,2.4,23.9,1949.46,2.31,159.58,11.65,10142.66,27.41,"1,742.48",9.07,11.68,14.36%,1.0,11.23,18.81%,-0.79%,19.60%,10142.66,1742.48,14.36,18.81,-0.79,19.6,194946,,2.4,27.41,17.701416666666667,9.015097661674913
942,1949.07,14.76,1.03,2.4,23.7,1949.54,2.32,170.02,11.83,10869.30,27.61,"1,764.91",9.61,12.38,13.65%,1.0,11.35,18.44%,-0.94%,19.38%,10869.3,1764.91,13.65,18.44,-0.94,19.38,194954,,2.4,27.61,17.803499999999996,9.54980762209678
943,1949.08,15.29,1.03,2.39,23.8,1949.62,2.32,175.39,11.85,11275.43,27.45,"1,764.93",9.85,12.69,13.44%,1.0,11.32,17.97%,-0.90%,18.87%,11275.43,1764.93,13.44,17.97,-0.9,18.87,194962,,2.39,27.45,17.9015,9.797503002541687
944,1949.09,15.49,1.04,2.39,23.9,1949.71,2.32,176.94,11.88,11438.76,27.3,"1,764.92",9.88,12.74,13.22%,1.0,11.29,17.32%,-1.07%,18.39%,11438.76,1764.92,13.22,17.32,-1.07,18.39,194971,,2.39,27.3,17.99833333333333,9.830910269469396
945,1949.1,15.89,1.07,2.37,23.7,1949.79,2.32,183.04,12.36,11899.78,27.26,"1,772.36",10.17,13.1,12.92%,1.0,11.41,16.83%,-1.05%,17.88%,11899.78,1772.36,12.92,16.83,-1.05,17.88,194979,,2.37,27.26,18.089,10.118856763779092
946,1949.11,16.11,1.11,2.34,23.8,1949.87,2.32,184.79,12.69,12082.62,26.88,"1,757.51",10.22,13.17,12.92%,1.0,11.38,16.73%,-0.99%,17.72%,12082.62,1757.51,12.92,16.73,-0.99,17.72,194987,,2.34,26.88,18.171583333333334,10.169174397754736
947,1949.12,16.54,1.14,2.32,23.6,1949.96,2.32,191.33,13.19,12582.10,26.84,"1,764.84",10.53,13.57,12.54%,1.0,11.5,16.66%,-1.18%,17.84%,12582.1,1764.84,12.54,16.66,-1.18,17.84,194996,,2.32,26.84,18.249,10.48441010466327
948,1950.01,16.88,1.15,2.34,23.5,1950.04,2.32,196.1,13.36,12968.60,27.15,"1,795.22",10.75,13.85,12.38%,1.0,11.57,16.17%,-1.19%,17.36%,12968.6,1795.22,12.38,16.17,-1.19,17.36,195004,,2.34,27.15,18.322999999999997,10.702395895868582
949,1950.02,17.21,1.16,2.35,23.5,1950.12,2.34,199.93,13.48,13296.40,27.34,"1,818.18",10.91,14.06,12.14%,1.0,11.57,15.42%,-1.01%,16.43%,13296.4,1818.18,12.14,15.42,-1.01,16.43,195012,,2.35,27.34,18.394833333333334,10.868812800695848
950,1950.03,17.35,1.17,2.37,23.6,1950.21,2.36,200.7,13.53,13422.77,27.42,"1,833.54",10.91,14.06,12.16%,1.0,11.53,15.19%,-0.74%,15.93%,13422.77,1833.54,12.16,15.19,-0.74,15.93,195021,,2.37,27.42,18.46241666666667,10.870732885275942
951,1950.04,17.84,1.18,2.43,23.6,1950.29,2.38,206.37,13.65,13877.93,28.07,"1,887.73",11.18,14.39,11.92%,1.0,11.53,14.94%,-0.76%,15.71%,13877.93,1887.73,11.92,14.94,-0.76,15.71,195029,,2.43,28.07,18.53275,11.135422427864187
952,1950.05,18.44,1.19,2.48,23.7,1950.37,2.4,212.41,13.71,14360.97,28.61,"1,934.00",11.46,14.75,11.73%,1.0,11.48,14.48%,-0.74%,15.22%,14360.97,1934.0,11.73,14.48,-0.74,15.22,195037,,2.48,28.609999999999996,18.604833333333332,11.416925709269098
953,1950.06,18.74,1.2,2.54,23.8,1950.46,2.42,214.96,13.76,14610.84,29.14,"1,980.34",11.55,14.86,11.61%,1.0,11.43,14.69%,-0.54%,15.23%,14610.84,1980.34,11.61,14.69,-0.54,15.23,195046,,2.54,29.140000000000004,18.67983333333333,11.50759731974768
954,1950.07,17.38,1.24,2.6,24.1,1950.54,2.45,196.88,14.08,13461.60,29.45,"2,013.82",10.54,13.55,12.62%,1.0,11.29,15.38%,-0.18%,15.56%,13461.6,2013.82,12.62,15.38,-0.18,15.56,195054,,2.6,29.45,18.754083333333334,10.49798043981533
955,1950.08,18.43,1.29,2.66,24.3,1950.62,2.47,207.06,14.46,14239.75,29.88,"2,055.22",11.04,14.19,12.26%,1.0,11.2,14.90%,0.01%,14.89%,14239.75,2055.22,12.26,14.9,0.01,14.89,195062,,2.66,29.88,18.82975,10.996428524011206
956,1950.09,19.08,1.33,2.72,24.4,1950.71,2.49,213.48,14.88,14766.83,30.43,"2,105.12",11.34,14.56,12.05%,1.0,11.16,14.17%,0.08%,14.09%,14766.83,2105.12,12.05,14.17,0.08,14.09,195071,,2.72,30.429999999999996,18.907833333333333,11.290558586829093
957,1950.1,19.87,1.38,2.76,24.6,1950.79,2.51,220.51,15.28,15341.28,30.63,"2,130.95",11.66,14.97,11.87%,1.0,11.07,13.47%,0.05%,13.41%,15341.28,2130.95,11.87,13.47,0.05,13.41,195079,,2.76,30.629999999999995,18.98916666666667,11.612410584982664
958,1950.11,19.83,1.42,2.8,24.7,1950.87,2.53,219.18,15.73,15339.62,30.95,"2,165.96",11.54,14.81,11.98%,1.0,11.03,13.86%,0.09%,13.77%,15339.62,2165.96,11.98,13.86,0.09,13.77,195087,,2.8,30.95,19.074833333333334,11.490532901117529
959,1950.12,19.75,1.47,2.84,25.0,1950.96,2.55,215.67,16.05,15188.03,31.01,"2,184.00",11.31,14.51,12.19%,1.0,10.9,14.28%,0.31%,13.97%,15188.03,2184.0,12.19,14.28,0.31,13.97,195096,,2.84,31.01,19.163833333333336,11.254011462564028
960,1951.01,21.21,1.49,2.84,25.4,1951.04,2.57,227.97,15.98,16147.70,30.49,"2,159.63",11.9,15.26,11.90%,1.0,10.73,14.18%,0.50%,13.68%,16147.7,2159.63,11.9,14.18,0.5,13.68,195104,,2.84,30.49,19.247999999999998,11.843827930174566
961,1951.02,22.0,1.5,2.83,25.7,1951.12,2.58,233.7,15.97,16647.89,30.1,"2,144.04",12.14,15.57,11.84%,1.0,10.62,14.32%,0.69%,13.63%,16647.89,2144.04,11.84,14.32,0.69,13.63,195112,,2.83,30.100000000000005,19.328333333333333,12.09105803224972
962,1951.03,21.63,1.52,2.83,25.8,1951.21,2.59,228.88,16.08,16399.94,29.95,"2,145.72",11.84,15.18,12.01%,1.0,10.59,14.88%,0.78%,14.10%,16399.94,2145.72,12.01,14.88,0.78,14.1,195121,,2.83,29.949999999999996,19.408083333333334,11.793024384169826
963,1951.04,21.92,1.53,2.79,25.8,1951.29,2.6,231.95,16.22,16716.70,29.56,"2,130.26",11.95,15.31,11.85%,1.0,10.61,14.99%,0.76%,14.23%,16716.7,2130.26,11.85,14.99,0.76,14.23,195129,,2.79,29.560000000000002,19.484166666666667,11.904537872631623
964,1951.05,21.93,1.55,2.76,25.9,1951.37,2.61,231.16,16.3,16757.67,29.06,"2,106.49",11.86,15.2,11.87%,1.0,10.58,15.10%,0.88%,14.23%,16757.67,2106.49,11.87,15.1,0.88,14.23,195137,,2.76,29.06,19.555666666666664,11.820614655598549
965,1951.06,21.55,1.56,2.72,25.9,1951.46,2.62,227.15,16.44,16566.64,28.67,"2,091.01",11.62,14.88,11.82%,1.0,10.6,15.11%,0.75%,14.36%,16566.64,2091.01,11.82,15.11,0.75,14.36,195146,,2.72,28.67,19.62591666666667,11.573981682384261
966,1951.07,21.93,1.55,2.65,25.9,1951.54,2.63,231.16,16.3,16957.85,27.93,"2,049.17",11.78,15.09,11.69%,1.0,10.61,14.76%,0.67%,14.09%,16957.85,2049.17,11.69,14.76,0.67,14.09,195154,,2.65,27.93,19.684833333333334,11.74305091059953
967,1951.08,22.89,1.53,2.58,25.9,1951.62,2.63,241.28,16.16,17798.99,27.19,"2,006.18",12.26,15.7,11.21%,1.0,10.63,14.68%,0.63%,14.05%,17798.99,2006.18,11.21,14.68,0.63,14.05,195162,,2.58,27.19,19.73483333333333,12.226097678385935
968,1951.09,23.48,1.52,2.51,26.1,1951.71,2.64,245.6,15.9,18215.60,26.25,"1,947.24",12.44,15.94,11.02%,1.0,10.56,14.31%,0.74%,13.57%,18215.6,1947.24,11.02,14.31,0.74,13.57,195171,,2.51,26.25,19.774333333333335,12.42014058628188
969,1951.1,23.36,1.48,2.49,26.2,1951.79,2.65,243.41,15.46,18148.87,25.91,"1,931.95",12.31,15.76,11.00%,1.0,10.53,14.51%,0.85%,13.66%,18148.87,1931.95,11.0,14.51,0.85,13.66,195179,,2.49,25.91,19.81475,12.284283172888884
970,1951.11,22.71,1.45,2.46,26.4,1951.87,2.66,234.84,14.96,17603.16,25.47,"1,909.40",11.85,15.17,11.31%,1.0,10.47,15.40%,0.92%,14.47%,17603.16,1909.4,11.31,15.4,0.92,14.47,195187,,2.46,25.47,19.854166666666668,11.828247639034627
971,1951.12,23.41,1.41,2.44,26.5,1951.96,2.67,241.17,14.53,18168.01,25.14,"1,893.63",12.15,15.54,11.07%,1.0,10.44,15.16%,0.88%,14.28%,18168.01,1893.63,11.07,15.16,0.88,14.28,195196,,2.44,25.14,19.893416666666667,12.123106052672366
972,1952.01,24.19,1.41,2.43,26.5,1952.04,2.68,249.21,14.56,18864.75,25.0,"1,892.46",12.53,16.02,10.68%,1.0,10.46,14.33%,0.89%,13.44%,18864.75,1892.46,10.68,14.33,0.89,13.44,195204,,2.43,25.0,19.939416666666666,12.498359614331747
973,1952.02,23.75,1.42,2.41,26.3,1952.12,2.69,246.53,14.71,18755.23,25.05,"1,905.79",12.36,15.81,10.62%,1.0,10.55,14.57%,0.83%,13.74%,18755.23,1905.79,10.62,14.57,0.83,13.74,195212,,2.41,25.05,19.99266666666667,12.331021374503983
974,1952.03,23.81,1.42,2.4,26.3,1952.21,2.71,247.16,14.74,18896.06,24.91,"1,904.68",12.36,15.81,10.48%,1.0,10.56,14.52%,0.94%,13.58%,18896.06,1904.68,10.48,14.52,0.94,13.58,195221,,2.4,24.91,20.052333333333333,12.325747627042572
975,1952.04,23.74,1.43,2.38,26.4,1952.29,2.72,245.5,14.79,18863.36,24.61,"1,891.10",12.24,15.66,10.52%,1.0,10.53,14.16%,1.04%,13.12%,18863.36,1891.1,10.52,14.16,1.04,13.12,195229,,2.38,24.61,20.11325,12.205884180826072
976,1952.05,23.73,1.44,2.36,26.4,1952.37,2.73,245.39,14.89,18950.76,24.4,"1,884.69",12.2,15.61,10.41%,1.0,10.55,13.26%,1.04%,12.22%,18950.76,1884.69,10.41,13.26,1.04,12.22,195237,,2.36,24.399999999999995,20.177,12.161867472865143
977,1952.06,24.38,1.45,2.34,26.5,1952.46,2.74,251.16,14.94,19492.51,24.11,"1,870.90",12.45,15.93,10.27%,1.0,10.52,11.59%,1.07%,10.52%,19492.51,1870.9,10.27,11.59,1.07,10.52,195246,,2.34,24.11,20.24116666666667,12.408375670045368
978,1952.07,25.08,1.45,2.35,26.7,1952.54,2.76,256.44,14.83,19997.86,23.99,"1,871.15",12.67,16.21,10.13%,1.0,10.45,11.56%,1.05%,10.52%,19997.86,1871.15,10.13,11.56,1.05,10.52,195254,,2.35,23.99,20.307000000000002,12.62815777810607
979,1952.08,25.18,1.45,2.35,26.7,1952.62,2.77,257.46,14.83,20173.95,24.06,"1,885.46",12.68,16.23,10.05%,1.0,10.47,11.80%,1.09%,10.70%,20173.95,1885.46,10.05,11.8,1.09,10.7,195262,,2.35,24.06,20.376083333333334,12.63540179867737
980,1952.09,24.78,1.45,2.36,26.7,1952.71,2.78,253.37,14.83,19950.28,24.13,"1,900.03",12.43,15.92,10.19%,1.0,10.48,11.82%,1.08%,10.74%,19950.28,1900.03,10.19,11.82,1.08,10.74,195271,,2.36,24.13,20.447583333333334,12.3911953735364
981,1952.1,24.26,1.44,2.37,26.7,1952.79,2.79,248.05,14.69,19628.02,24.27,"1,920.19",12.13,15.54,10.26%,1.0,10.49,11.68%,1.14%,10.53%,19628.02,1920.19,10.26,11.68,1.14,10.53,195279,,2.37,24.27,20.51766666666667,12.089581336409271
982,1952.11,25.03,1.42,2.39,26.7,1952.87,2.81,255.93,14.55,20346.97,24.4,"1,940.13",12.47,15.99,9.95%,1.0,10.5,12.05%,1.17%,10.88%,20346.97,1940.13,9.95,12.05,1.17,10.88,195287,,2.39,24.4,20.585583333333332,12.432487137033604
983,1952.12,26.04,1.41,2.4,26.7,1952.96,2.82,266.25,14.42,21263.52,24.54,"1,959.77",12.93,16.58,9.59%,1.0,10.52,12.07%,1.24%,10.82%,21263.52,1959.77,9.59,12.07,1.24,10.82,195296,,2.4,24.54,20.651416666666663,12.892577991017568
984,1953.01,26.18,1.41,2.41,26.6,1953.04,2.83,268.69,14.47,21554.51,24.73,"1,984.20",13.01,16.67,9.50%,1.0,10.57,12.37%,1.25%,11.12%,21554.51,1984.2,9.5,12.37,1.25,11.12,195304,,2.41,24.73,20.71708333333333,12.96948975282074
985,1953.02,25.86,1.41,2.42,26.5,1953.12,2.8,266.41,14.53,21468.50,24.93,"2,009.04",12.86,16.48,9.58%,1.0,10.66,12.59%,1.12%,11.47%,21468.5,2009.04,9.58,12.59,1.12,11.47,195312,,2.42,24.93,20.782583333333335,12.818906857103904
986,1953.03,25.99,1.41,2.43,26.6,1953.21,2.77,266.74,14.47,21592.49,24.94,"2,018.84",12.83,16.45,9.48%,1.0,10.67,12.48%,1.10%,11.38%,21592.49,2018.84,9.48,12.48,1.1,11.38,195321,,2.43,24.94,20.84891666666667,12.793950125306269
987,1953.04,24.71,1.41,2.46,26.6,1953.29,2.83,253.61,14.51,20626.91,25.21,"2,050.73",12.16,15.59,9.73%,0.98,10.65,13.54%,1.13%,12.42%,20626.91,2050.73,9.73,13.54,1.13,12.42,195329,,2.46,25.21,20.91775,12.124152932318246
988,1953.05,24.84,1.42,2.48,26.7,1953.37,3.05,253.98,14.49,20755.95,25.39,"2,075.04",12.14,15.56,9.50%,1.0,10.43,13.73%,1.40%,12.33%,20755.95,2075.04,9.5,13.73,1.4,12.33,195337,,2.48,25.39,20.987666666666666,12.101392881533599
989,1953.06,23.95,1.42,2.51,26.8,1953.46,3.11,243.97,14.47,20036.12,25.57,"2,099.82",11.62,14.9,9.85%,1.02,10.37,14.12%,1.41%,12.71%,20036.12,2099.82,9.85,14.12,1.41,12.71,195346,,2.51,25.57,21.05775,11.585758212534579
990,1953.07,24.29,1.42,2.52,26.8,1953.54,2.93,247.43,14.47,20419.55,25.7,"2,121.25",11.75,15.07,9.99%,1.0,10.55,13.73%,1.21%,12.52%,20419.55,2121.25,9.99,13.73,1.21,12.52,195354,,2.52,25.7,21.129,11.710445359458564
991,1953.08,24.39,1.42,2.54,26.9,1953.62,2.95,247.53,14.41,20526.50,25.74,"2,134.85",11.72,15.03,10.10%,1.01,10.52,14.01%,1.29%,12.72%,20526.5,2134.85,10.1,14.01,1.29,12.72,195362,,2.54,25.74,21.20058333333333,11.675622133038793
992,1953.09,23.27,1.42,2.55,26.9,1953.71,2.87,236.16,14.41,19683.50,25.88,"2,156.98",11.14,14.29,10.56%,1.02,10.62,14.81%,1.16%,13.65%,19683.5,2156.98,10.56,14.81,1.16,13.65,195371,,2.55,25.879999999999995,21.275,11.100352526439483
993,1953.1,23.97,1.43,2.54,27.0,1953.79,2.66,242.37,14.46,20300.95,25.65,"2,148.39",11.39,14.62,10.61%,1.0,10.8,14.48%,0.97%,13.51%,20300.95,2148.39,10.61,14.48,0.97,13.51,195379,,2.54,25.65,21.353666666666665,11.35027551864629
994,1953.11,24.5,1.44,2.52,26.9,1953.87,2.68,248.65,14.61,20928.97,25.61,"2,155.54",11.64,14.95,10.36%,1.01,10.84,14.10%,0.95%,13.14%,20928.97,2155.54,10.36,14.1,0.95,13.14,195387,,2.52,25.61,21.438083333333335,11.598518213304205
995,1953.12,24.83,1.45,2.51,26.9,1953.96,2.59,251.99,14.72,21314.09,25.47,"2,154.59",11.75,15.1,10.37%,1.01,10.95,14.12%,0.85%,13.27%,21314.09,2154.59,10.37,14.12,0.85,13.27,195396,,2.51,25.47,21.527416666666667,11.705538286448675
996,1954.01,25.46,1.46,2.52,26.9,1954.04,2.48,258.39,14.78,21959.08,25.61,"2,176.36",12.0,15.43,10.30%,1.0,11.08,14.15%,0.73%,13.43%,21959.08,2176.36,10.3,14.15,0.73,13.43,195404,,2.52,25.61,21.618333333333336,11.952355254028214
997,1954.02,26.02,1.46,2.54,26.9,1954.12,2.47,264.07,14.85,22547.25,25.74,"2,198.11",12.22,15.71,10.17%,1.01,11.12,14.02%,0.75%,13.27%,22547.25,2198.11,10.17,14.02,0.75,13.27,195412,,2.54,25.74,21.71083333333333,12.1630522396653
998,1954.03,26.57,1.47,2.55,26.9,1954.21,2.37,269.65,14.92,23130.00,25.88,"2,219.85",12.42,15.97,10.13%,1.01,11.24,13.96%,0.62%,13.34%,23130.0,2219.85,10.13,13.96,0.62,13.34,195421,,2.55,25.879999999999995,21.804916666666667,12.366476979580293
999,1954.04,27.63,1.46,2.57,26.8,1954.29,2.29,281.46,14.91,24249.06,26.21,"2,258.45",12.91,16.6,9.81%,0.99,11.38,13.62%,0.52%,13.10%,24249.06,2258.45,9.81,13.62,0.52,13.1,195429,,2.57,26.21,21.902833333333334,12.85039226279705
1000,1954.05,28.73,1.46,2.6,26.9,1954.37,2.37,291.58,14.78,25226.87,26.35,"2,280.05",13.31,17.12,9.54%,1.0,11.28,13.31%,0.67%,12.64%,25226.87,2280.05,9.54,13.31,0.67,12.64,195437,,2.6,26.35,22.002416666666665,13.252180631673037
1001,1954.06,28.96,1.45,2.62,26.9,1954.46,2.38,293.91,14.72,25534.92,26.59,"2,310.13",13.36,17.18,9.44%,1.01,11.29,13.09%,0.68%,12.41%,25534.92,2310.13,9.44,13.09,0.68,12.41,195446,,2.62,26.59,22.105083333333333,13.29603673363216
1002,1954.07,30.13,1.46,2.62,26.9,1954.54,2.3,305.78,14.78,26673.58,26.62,"2,322.39",13.83,17.78,9.20%,1.0,11.39,13.00%,0.58%,12.42%,26673.58,2322.39,9.2,13.0,0.58,12.42,195454,,2.62,26.619999999999997,22.2095,13.767982169792205
1003,1954.08,30.73,1.46,2.63,26.9,1954.62,2.36,311.87,14.85,27312.70,26.66,"2,334.57",14.04,18.05,9.04%,1.0,11.36,12.63%,0.68%,11.95%,27312.7,2334.57,9.04,12.63,0.68,11.95,195462,,2.63,26.66,22.315166666666663,13.975696648766537
1004,1954.09,31.45,1.47,2.63,26.8,1954.71,2.38,320.37,14.97,28166.22,26.79,"2,355.39",14.36,18.45,8.82%,1.0,11.4,12.47%,0.64%,11.83%,28166.22,2355.39,8.82,12.47,0.64,11.83,195471,,2.63,26.79,22.422749999999997,14.287721176037731
1005,1954.1,32.18,1.49,2.68,26.8,1954.79,2.43,327.81,15.21,28931.45,27.27,"2,406.46",14.62,18.78,8.65%,1.0,11.37,12.39%,0.70%,11.68%,28931.45,2406.46,8.65,12.39,0.7,11.68,195479,,2.68,27.27,22.532999999999998,14.547996272134204
1006,1954.11,33.44,1.52,2.72,26.8,1954.87,2.48,340.64,15.45,30177.89,27.74,"2,457.67",15.12,19.41,8.37%,1.0,11.35,11.98%,0.76%,11.22%,30177.89,2457.67,8.37,11.98,0.76,11.22,195487,,2.72,27.74,22.645916666666665,15.042005365205648
1007,1954.12,34.97,1.54,2.77,26.7,1954.96,2.51,357.56,15.75,31793.08,28.32,"2,518.35",15.79,20.26,7.96%,0.99,11.38,11.23%,0.74%,10.49%,31793.08,2518.35,7.96,11.23,0.74,10.49,195496,,2.77,28.32,22.763083333333334,15.707889601950527
1008,1955.01,35.6,1.55,2.83,26.7,1955.04,2.61,364.0,15.81,32483.02,28.97,"2,585.26",15.99,20.5,7.78%,1.0,11.31,11.30%,0.83%,10.47%,32483.02,2585.26,7.78,11.3,0.83,10.47,195504,,2.83,28.97,22.884333333333334,15.906078394243513
1009,1955.02,36.79,1.55,2.9,26.7,1955.12,2.65,376.17,15.88,33686.94,29.62,"2,652.35",16.44,21.06,7.57%,1.0,11.29,11.01%,0.87%,10.14%,33686.94,2652.35,7.57,11.01,0.87,10.14,195512,,2.9,29.62,23.009749999999997,16.348287139147537
1010,1955.03,36.5,1.56,2.96,26.7,1955.21,2.68,373.21,15.95,33540.44,30.27,"2,719.99",16.22,20.76,7.62%,1.0,11.29,11.06%,0.87%,10.18%,33540.44,2719.99,7.62,11.06,0.87,10.18,195521,,2.96,30.27,23.139333333333333,16.12881385231496
1011,1955.04,37.76,1.56,3.05,26.7,1955.29,2.75,386.09,15.98,34817.99,31.15,"2,809.29",16.69,21.33,7.38%,1.0,11.24,10.78%,0.92%,9.86%,34817.99,2809.29,7.38,10.78,0.92,9.86,195529,,3.05,31.150000000000002,23.2745,16.588541107220347
1012,1955.05,37.6,1.57,3.13,26.7,1955.37,2.76,384.45,16.02,34790.84,32.04,"2,899.23",16.52,21.1,7.37%,1.0,11.26,10.98%,0.94%,10.04%,34790.84,2899.23,7.37,10.98,0.94,10.04,195537,,3.13,32.04,23.416083333333333,16.418202588676586
1013,1955.06,39.78,1.57,3.22,26.7,1955.46,2.78,406.74,16.05,36929.02,32.92,"2,989.23",17.37,22.16,6.94%,0.99,11.27,9.74%,0.90%,8.84%,36929.02,2989.23,6.94,9.74,0.9,8.84,195546,,3.22,32.92,23.56475,17.2605268462428
1014,1955.07,42.69,1.59,3.29,26.8,1955.54,2.9,434.87,16.16,39604.88,33.55,"3,055.33",18.45,23.5,6.52%,1.0,11.13,8.99%,1.06%,7.92%,39604.88,3055.33,6.52,8.99,1.06,7.92,195554,,3.29,33.55,23.719083333333334,18.33418239181531
1015,1955.08,42.43,1.6,3.37,26.8,1955.62,2.97,432.22,16.33,39487.63,34.3,"3,133.20",18.22,23.17,6.52%,1.0,11.09,9.25%,1.10%,8.15%,39487.63,3133.2,6.52,9.25,1.1,8.15,195562,,3.37,34.3,23.88008333333333,18.099601829976866
1016,1955.09,44.34,1.62,3.44,26.9,1955.71,2.97,450.0,16.44,41236.94,34.91,"3,199.26",18.84,23.93,6.38%,1.01,11.08,9.16%,1.11%,8.05%,41236.94,3199.26,6.38,9.16,1.11,8.05,195571,,3.44,34.91,24.046583333333334,18.713677272238954
1017,1955.1,42.11,1.63,3.5,26.9,1955.79,2.88,427.37,16.51,39289.07,35.52,"3,265.54",17.77,22.53,6.79%,1.0,11.19,9.93%,0.96%,8.96%,39289.07,3265.54,6.79,9.93,0.96,8.96,195579,,3.5,35.52,24.219416666666667,17.645759428557664
1018,1955.11,44.95,1.63,3.56,26.9,1955.87,2.89,456.19,16.58,42065.82,36.13,"3,331.58",18.84,23.84,6.46%,1.0,11.21,9.30%,0.90%,8.39%,42065.82,3331.58,6.46,9.3,0.9,8.39,195587,,3.56,36.13,24.39858333333333,18.697397048325893
1019,1955.12,45.37,1.64,3.62,26.8,1955.96,2.96,462.17,16.71,42745.67,36.88,"3,410.61",18.94,23.94,6.26%,1.01,11.21,9.07%,0.77%,8.29%,42745.67,3410.61,6.26,9.07,0.77,8.29,195596,,3.62,36.88,24.585916666666666,18.798160193335615
1020,1956.01,44.15,1.67,3.64,26.8,1956.04,2.9,449.74,17.01,41727.36,37.11,"3,443.41",18.29,23.08,6.51%,1.01,11.3,9.54%,0.74%,8.80%,41727.36,3443.41,6.51,9.54,0.74,8.8,195604,,3.64,37.11,24.77766666666667,18.15102309875829
