Date,P,D,E,CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real TR Price ,Real Earnings,Real TR Scaled  Earnings ,CAPE,TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total BondReturns,10 year anualized stock real return,10 year annualized Real Return,Real 10 year excess annualizedReturns,Real TR Price  float,Real TR Scaled  Earnings  float,Excess CAPE Yield float,10 year anualized stock real return float,10 year annualized Real Return float,Real 10 year excess annualizedReturns float
1970.01,90.31,3.16,5.73,37.8,1970.04,7.79,652.25,22.85,96042.04,41.38,"6,093.69",17.09,19.68,0.64%,1.05,10.1,-1.15%,-1.72%,0.57%,96042.04,6093.69,0.64,-1.15,-1.72,0.57
1970.02,87.16,3.17,5.68,38.0,1970.12,7.24,626.18,22.75,92483.42,40.81,"6,026.91",16.37,18.87,1.47%,1.02,10.5,-0.49%,-3.08%,2.59%,92483.42,6026.91,1.47,-0.49,-3.08,2.59
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,633.55,22.65,93850.77,40.24,"5,960.29",16.53,19.06,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%,93850.77,5960.29,1.63,-1.69,-3.43,1.75
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,609.47,22.5,90561.12,39.66,"5,893.41",15.87,18.31,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%,90561.12,5893.41,1.61,-1.56,-2.5,0.94
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,537.94,22.47,80211.11,39.3,"5,859.94",13.98,16.15,1.97%,1.01,10.04,0.03%,-1.43%,1.47%,80211.11,5859.94,1.97,0.03,-1.43,1.47
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,531.86,22.37,79582.58,38.84,"5,811.56",13.8,15.96,2.15%,1.03,10.11,0.67%,-1.28%,1.94%,79582.58,5811.56,2.15,0.67,-1.28,1.94
1970.07,75.72,3.18,5.47,39.0,1970.54,7.46,530.05,22.28,79588.49,38.27,"5,745.96",13.73,15.89,2.62%,1.0,10.39,1.16%,-1.76%,2.91%,79588.49,5745.96,2.62,1.16,-1.76,2.91
1970.08,77.92,3.19,5.41,39.0,1970.62,7.53,545.45,22.31,82180.01,37.89,"5,709.29",14.1,16.34,2.36%,1.02,10.4,1.11%,-2.26%,3.37%,82180.01,5709.29,2.36,1.11,-2.26,3.37
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,575.12,22.22,86929.35,37.33,"5,642.30",14.84,17.22,2.20%,1.01,10.51,0.74%,-2.60%,3.34%,86929.35,5642.3,2.2,0.74,-2.6,3.34
1970.1,84.37,3.17,5.28,39.4,1970.79,7.33,584.6,21.99,88639.75,36.61,"5,550.71",15.06,17.49,2.14%,1.04,10.57,0.78%,-2.78%,3.56%,88639.75,5550.71,2.14,0.78,-2.78,3.56
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,581.03,21.76,88372.97,35.89,"5,459.53",14.95,17.37,2.73%,1.04,10.95,1.18%,-3.63%,4.81%,88372.97,5459.53,2.73,1.18,-3.63,4.81
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,617.69,21.54,94221.70,35.19,"5,367.65",15.87,18.45,2.85%,1.02,11.32,0.32%,-4.02%,4.33%,94221.7,5367.65,2.85,0.32,-4.02,4.33
1971.01,93.49,3.13,5.16,39.8,1971.04,6.24,641.28,21.47,98093.98,35.39,"5,414.11",16.46,19.15,2.77%,1.01,11.5,-0.17%,-4.01%,3.84%,98093.98,5414.11,2.77,-0.17,-4.01,3.84
1971.02,97.11,3.12,5.19,39.9,1971.12,6.11,664.44,21.35,101909.00,35.51,"5,446.48",17.03,19.82,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%,101909.0,5446.48,2.72,-0.96,-4.45,3.49
1971.03,99.6,3.11,5.22,40.0,1971.21,5.7,679.78,21.23,104532.04,35.63,"5,478.49",17.4,20.26,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%,104532.04,5478.49,3.03,-0.88,-4.69,3.82
1971.04,103.0,3.11,5.25,40.1,1971.29,5.83,701.23,21.15,108101.85,35.76,"5,513.54",17.92,20.88,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%,108101.85,5513.54,2.76,-1.15,-4.87,3.72
1971.05,101.6,3.1,5.29,40.3,1971.37,6.39,688.27,21.02,106373.39,35.81,"5,535.05",17.56,20.46,2.37%,1.0,11.46,-1.23%,-4.65%,3.42%,106373.39,5535.05,2.37,-1.23,-4.65,3.42
1971.06,99.72,3.1,5.32,40.6,1971.46,6.52,670.54,20.85,103902.07,35.77,"5,543.11",17.08,19.91,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%,103902.07,5543.11,2.47,-1.0,-4.19,3.2
1971.07,99.0,3.1,5.36,40.7,1971.54,6.73,664.06,20.77,103166.64,35.93,"5,582.12",16.89,19.69,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%,103166.64,5582.12,2.29,-1.24,-4.49,3.25
1971.08,97.24,3.09,5.39,40.8,1971.62,6.58,650.66,20.7,101352.18,36.09,"5,621.41",16.52,19.27,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%,101352.18,5621.41,2.63,-1.06,-4.91,3.85
1971.09,99.4,3.09,5.43,40.8,1971.71,6.14,665.11,20.68,103871.91,36.33,"5,674.29",16.86,19.67,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%,103871.91,5674.29,2.91,-2.25,-5.42,3.17
1971.1,97.29,3.08,5.52,40.9,1971.79,5.93,649.4,20.58,101686.25,36.85,"5,769.43",16.43,19.18,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%,101686.25,5769.43,3.3,-1.89,-5.41,3.52
1971.11,92.78,3.08,5.61,40.9,1971.87,5.81,619.3,20.54,97240.44,37.45,"5,879.70",15.64,18.27,3.73%,1.0,12.16,-1.19%,-4.59%,3.40%,97240.44,5879.7,3.73,-1.19,-4.59,3.4
1971.12,99.17,3.07,5.7,41.1,1971.96,5.93,658.73,20.39,103698.69,37.86,"5,960.30",16.6,19.41,3.29%,1.0,12.05,-1.74%,-4.60%,2.86%,103698.69,5960.3,3.29,-1.74,-4.6,2.86
1972.01,103.3,3.07,5.74,41.1,1972.04,5.95,686.16,20.39,108284.80,38.11,"6,013.50",17.26,20.18,3.04%,1.0,12.09,-2.67%,-4.99%,2.32%,108284.8,6013.5,3.04,-2.67,-4.99,2.32
1972.02,105.2,3.07,5.77,41.3,1972.12,6.08,695.4,20.29,110009.34,38.16,"6,037.26",17.46,20.42,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%,110009.34,6037.26,2.86,-3.04,-4.74,1.69
1972.03,107.7,3.07,5.81,41.4,1972.21,6.07,710.2,20.24,112618.48,38.31,"6,075.33",17.81,20.82,2.79%,1.0,12.02,-3.53%,-4.36%,0.83%,112618.48,6075.33,2.79,-3.53,-4.36,0.83
1972.04,108.8,3.07,5.86,41.5,1972.29,6.19,715.73,20.2,113761.44,38.57,"6,130.71",17.92,20.95,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%,113761.44,6130.71,2.62,-3.15,-4.24,1.08
1972.05,107.7,3.07,5.92,41.6,1972.37,6.13,706.79,20.15,112607.44,38.83,"6,186.27",17.66,20.65,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%,112607.44,6186.27,2.79,-3.09,-4.16,1.07
1972.06,108.0,3.07,5.97,41.7,1972.46,6.11,707.06,20.1,112917.16,39.08,"6,241.81",17.64,20.63,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%,112917.16,6241.81,2.84,-3.76,-4.55,0.8
1972.07,107.2,3.07,6.03,41.9,1972.54,6.11,698.47,20.02,111812.24,39.27,"6,285.97",17.4,20.35,2.93%,1.0,12.08,-3.69%,-4.32%,0.63%,111812.24,6285.97,2.93,-3.69,-4.32,0.63
1972.08,111.0,3.08,6.08,42.0,1972.62,6.21,721.51,20.0,115766.86,39.54,"6,344.58",17.94,20.98,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%,115766.86,6344.58,2.68,-3.97,-3.72,-0.24
1972.09,109.4,3.08,6.14,42.1,1972.71,6.55,709.42,19.97,114094.19,39.82,"6,403.46",17.61,20.6,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%,114094.19,6403.46,2.44,-2.74,-3.04,0.3
1972.1,109.6,3.1,6.23,42.3,1972.79,6.48,707.36,20.03,114030.76,40.23,"6,485.32",17.53,20.5,2.58%,1.02,11.83,-1.94%,-2.23%,0.29%,114030.76,6485.32,2.58,-1.94,-2.23,0.29
1972.11,115.1,3.13,6.33,42.4,1972.87,6.28,741.1,20.13,119741.12,40.74,"6,581.78",18.34,21.44,2.56%,1.0,12.04,-1.96%,-2.08%,0.12%,119741.12,6581.78,2.56,-1.96,-2.08,0.12
1972.12,117.5,3.15,6.42,42.5,1972.96,6.36,754.77,20.23,122222.72,41.24,"6,678.04",18.65,21.8,2.41%,1.0,12.0,-1.99%,-1.92%,-0.07%,122222.72,6678.04,2.41,-1.99,-1.92,-0.07
1973.01,118.4,3.16,6.55,42.6,1973.04,6.46,758.77,20.23,123142.77,41.95,"6,808.91",18.71,21.87,2.32%,0.99,11.95,-1.71%,-1.76%,0.05%,123142.77,6808.91,2.32,-1.71,-1.76,0.05
1973.02,114.2,3.16,6.67,42.9,1973.12,6.64,726.74,20.13,118216.20,42.47,"6,908.02",17.89,20.91,2.45%,1.0,11.78,-1.11%,-1.70%,0.59%,118216.2,6908.02,2.45,-1.11,-1.7,0.59
1973.03,112.4,3.17,6.8,43.3,1973.21,6.71,708.67,19.99,115548.97,42.87,"6,990.51",17.41,20.35,2.60%,1.01,11.67,-0.51%,-1.40%,0.89%,115548.97,6990.51,2.6,-0.51,-1.4,0.89
1973.04,110.3,3.19,6.94,43.6,1973.29,6.67,690.65,19.95,112881.05,43.48,"7,105.81",16.94,19.79,2.87%,0.99,11.69,0.07%,-1.33%,1.40%,112881.05,7105.81,2.87,0.07,-1.33,1.4
1973.05,107.2,3.2,7.09,43.9,1973.37,6.85,666.65,19.92,109230.11,44.07,"7,220.87",16.31,19.06,2.99%,1.0,11.53,0.77%,-1.15%,1.92%,109230.11,7220.87,2.99,0.77,-1.15,1.92
1973.06,104.8,3.22,7.23,44.2,1973.46,6.9,647.3,19.89,106331.44,44.66,"7,335.65",15.81,18.47,3.17%,0.99,11.47,1.19%,-1.34%,2.52%,106331.44,7335.65,3.17,1.19,-1.34,2.52
1973.07,105.8,3.24,7.38,44.3,1973.54,7.13,652.0,19.95,107376.78,45.5,"7,493.37",15.89,18.57,2.90%,0.99,11.32,1.12%,-1.47%,2.59%,107376.78,7493.37,2.9,1.12,-1.47,2.59
1973.08,103.8,3.25,7.54,45.1,1973.62,7.4,628.33,19.69,103748.56,45.62,"7,532.94",15.28,17.85,3.07%,1.03,10.98,1.19%,-1.37%,2.56%,103748.56,7532.94,3.07,1.19,-1.37,2.56
1973.09,105.6,3.27,7.69,45.2,1973.71,7.09,637.81,19.75,105585.92,46.45,"7,688.97",15.48,18.08,3.32%,1.03,11.26,1.29%,-1.46%,2.76%,105585.92,7688.97,3.32,1.29,-1.46,2.76
1973.1,109.8,3.31,7.85,45.6,1973.79,6.79,657.36,19.8,109095.43,46.98,"7,796.32",15.91,18.59,3.50%,1.01,11.47,1.00%,-1.52%,2.51%,109095.43,7796.32,3.5,1.0,-1.52,2.51
1973.11,102.0,3.34,8.0,45.9,1973.87,6.73,606.67,19.89,100958.11,47.6,"7,921.58",14.65,17.12,4.17%,1.0,11.51,1.65%,-1.56%,3.21%,100958.11,7921.58,4.17,1.65,-1.56,3.21
1973.12,94.78,3.38,8.16,46.2,1973.96,6.74,560.07,19.97,93479.67,48.22,"8,048.05",13.49,15.77,4.78%,0.99,11.49,2.41%,-1.54%,3.95%,93479.67,8048.05,4.78,2.41,-1.54,3.95
1974.01,96.11,3.4,8.23,46.6,1974.04,6.99,563.05,19.92,94254.81,48.2,"8,067.87",13.53,15.82,4.59%,1.01,11.25,2.42%,-1.20%,3.62%,94254.81,8067.87,4.59,2.42,-1.2,3.62
1974.02,93.45,3.42,8.29,47.2,1974.12,6.96,540.51,19.78,90757.11,47.97,"8,054.35",12.96,15.15,5.09%,0.99,11.2,2.22%,-1.20%,3.43%,90757.11,8054.35,5.09,2.22,-1.2,3.43
1974.03,97.44,3.44,8.36,47.8,1974.21,7.21,556.51,19.65,93719.19,47.75,"8,040.77",13.31,15.57,4.76%,0.99,10.93,1.92%,-1.15%,3.08%,93719.19,8040.77,4.76,1.92,-1.15,3.08
1974.04,92.46,3.46,8.49,48.0,1974.29,7.51,525.87,19.68,88834.99,48.27,"8,153.94",12.55,14.69,4.96%,1.0,10.72,2.47%,-1.08%,3.55%,88834.99,8153.94,4.96,2.47,-1.08,3.55
1974.05,89.67,3.48,8.61,48.6,1974.37,7.58,503.71,19.55,85365.93,48.38,"8,199.90",12.0,14.05,5.39%,1.01,10.6,2.82%,-1.33%,4.15%,85365.93,8199.9,5.39,2.82,-1.33,4.15
1974.06,89.79,3.5,8.74,49.0,1974.46,7.54,500.26,19.5,85057.77,48.69,"8,279.37",11.89,13.93,5.56%,0.99,10.61,2.64%,-1.33%,3.97%,85057.77,8279.37,5.56,2.64,-1.33,3.97
1974.07,79.31,3.53,8.86,49.4,1974.54,7.81,438.3,19.51,74798.17,48.98,"8,359.11",10.39,12.19,6.55%,0.99,10.4,3.83%,-0.95%,4.78%,74798.17,8359.11,6.55,3.83,-0.95,4.78
1974.08,76.03,3.56,8.99,50.0,1974.62,8.04,415.13,19.44,71120.74,49.07,"8,406.40",9.82,11.53,7.04%,1.01,10.18,5.24%,-0.32%,5.56%,71120.74,8406.4,7.04,5.24,-0.32,5.56
1974.09,68.12,3.59,9.11,50.6,1974.71,8.04,367.53,19.37,63242.43,49.15,"8,457.70",8.68,10.21,8.47%,1.02,10.12,6.58%,-0.10%,6.68%,63242.43,8457.7,8.47,6.58,-0.1,6.68
1974.1,69.44,3.59,9.04,51.1,1974.79,7.9,370.98,19.2,64112.39,48.28,"8,343.35",8.74,10.3,8.63%,1.02,10.19,6.36%,0.11%,6.25%,64112.39,8343.35,8.63,6.36,0.11,6.25
1974.11,71.74,3.6,8.96,51.5,1974.87,7.68,380.3,19.07,65996.05,47.51,"8,245.67",8.95,10.55,8.63%,1.02,10.33,6.19%,0.42%,5.77%,65996.05,8245.67,8.63,6.19,0.42,5.77
1974.12,67.07,3.6,8.89,51.9,1974.96,7.43,352.8,18.94,61498.29,46.76,"8,151.48",8.29,9.79,9.85%,1.0,10.49,6.87%,0.39%,6.47%,61498.29,8151.48,9.85,6.87,0.39,6.47
1975.01,72.56,3.62,8.74,52.1,1975.04,7.5,380.21,18.99,66552.61,45.81,"8,019.45",8.92,10.55,8.97%,1.01,10.47,6.49%,0.57%,5.93%,66552.61,8019.45,8.97,6.49,0.57,5.93
1975.02,80.1,3.65,8.6,52.5,1975.12,7.39,416.52,18.96,73185.21,44.7,"7,854.55",9.76,11.56,8.20%,0.98,10.53,6.03%,0.47%,5.56%,73185.21,7854.55,8.2,6.03,0.47,5.56
1975.03,83.78,3.67,8.45,52.7,1975.21,7.73,434.01,19.01,76535.39,43.77,"7,719.31",10.16,12.04,7.46%,0.97,10.31,5.47%,0.54%,4.93%,76535.39,7719.31,7.46,5.47,0.54,4.93
1975.04,84.72,3.68,8.29,52.9,1975.29,8.23,437.22,19.01,77380.84,42.77,"7,568.81",10.23,12.13,6.90%,1.02,9.99,5.41%,1.16%,4.25%,77380.84,7568.81,6.9,5.41,1.16,4.25
1975.05,90.1,3.7,8.12,53.2,1975.37,8.06,462.36,18.97,82110.50,41.69,"7,403.00",10.82,12.84,6.60%,1.02,10.12,5.03%,1.44%,3.59%,82110.5,7403.0,6.6,5.03,1.44,3.59
